group,total_sample,sample_2018_no,sample_2017_no,two_sided_p_value,two_sided_t_statistic,two_sided_CI,Act_per_2018_Mean,Act_per_2017_Mean,two_sided_des,greater_p_value,greater_t_statistic,greater_CI,premium_2018_Mean,premium_2017_Mean,greater_des,y_2017,y_2018,y_score,not_equal_sig,greater_sig
"1-18_60,001-88,000_E1_Excellent",106,106,0,,,,,,,,,,,,,,,,,
"1-18_1-60,000_A1_Very Risk",94,9,85,0.0,16.57,"(9.042192392256384, 11.963688558329837)",20.03,9.53,Two-Sample Welch's t-test,,,"(inf, nan)",4500.0,4500.0,Two-Sample Welch's t-test,16.865079365079367,13.636363636363635,-3.2287157287157306,True,
"19-27_60,001-88,000_A1_Normal",91,17,74,0.0,40.42,"(4.610714600436861, 5.099047310934257)",11.36,6.51,Two-Sample Welch's t-test,0.0,222.51,"(inf, 4519.854428205764)",9000.0,4520.27,Two-Sample Welch's t-test,15.432525951557095,15.74074074074074,0.3082147891836473,True,True
"39-45_60,001-88,000_A1_Normal",90,0,90,,,,,,,,,,,,,,,,,
"46-52_1-60,000_A1_Risk",88,0,88,,,,,,,,,,,,,,,,,
"19-27_130,000-190,000_E1_Excellent",86,86,0,,,,,,,,,,,,,,,,,
"1-18_60,001-88,000_E1_Very Good",86,41,45,0.0,35.97,"(3.284811463518329, 3.671157100806468)",6.52,3.04,Two-Sample Welch's t-test,0.0,36.06,"(inf, 2594.412449935855)",4685.49,2227.33,Two-Sample Welch's t-test,10.828768677276116,15.114714629655857,4.285945952379741,True,True
"19-27_1-60,000_E1_Very Good",81,19,62,0.0,24.07,"(3.462237097329414, 4.123988034371612)",7.01,3.22,Two-Sample Welch's t-test,0.0,6.66,"(inf, 1823.152936074446)",3233.68,1847.66,Two-Sample Welch's t-test,25.69390707532887,14.285216056917657,-11.408691018411213,True,True
"1-18_60,001-88,000_A1_Very Good",81,81,0,,,,,,,,,,,,,,,,,
"53+_1-60,000_A1_Risk",80,0,80,,,,,,,,,,,,,,,,,
"19-27_1-60,000_A1_Risk",76,0,76,,,,,,,,,,,,,,,,,
"19-27_88,001-130,0000_E1_Excellent",74,74,0,,,,,,,,,,,,,,,,,
"1-18_1-60,000_A1_Risk",74,1,73,,106.33,"(nan, nan)",13.26,8.4,Two-Sample Welch's t-test,,,"(inf, nan)",4500.0,4500.0,Two-Sample Welch's t-test,14.777327935222672,16.666666666666664,1.889338731443993,,
"46-52_60,001-88,000_A2_Very Risk",73,73,0,,,,,,,,,,,,,,,,,
"28-38_60,001-88,000_A1_Normal",71,6,65,0.0,24.15,"(4.7524948355801, 5.813016052563583)",11.87,6.59,Two-Sample Welch's t-test,0.0,98.58,"(inf, 4497.013158960385)",9000.0,4592.31,Two-Sample Welch's t-test,15.669291338582678,13.953488372093023,-1.7158029664896546,True,True
"19-27_88,001-130,0000_A1_Good",68,30,38,0.0,37.96,"(4.790606234836635, 5.324457026447516)",9.42,4.36,Two-Sample Welch's t-test,0.0,31.53,"(inf, 4951.628037965666)",9150.0,4500.0,Two-Sample Welch's t-test,14.12639405204461,15.561224489795919,1.4348304377513084,True,True
"53+_88,001-130,0000_A1_Normal",65,1,64,,121.45,"(nan, nan)",12.07,6.22,Two-Sample Welch's t-test,,97.63,"(inf, nan)",12000.0,6117.19,Two-Sample Welch's t-test,14.309210526315788,11.76470588235294,-2.5445046439628474,,
"46-52_1-60,000_A1_Very Risk",62,0,62,,,,,,,,,,,,,,,,,
"19-27_130,000-190,000_E1_Very Good",62,8,54,0.0,22.17,"(4.3778503522268295, 5.40381573164219)",7.31,2.42,Two-Sample Welch's t-test,0.0,15.54,"(inf, 9054.308814359341)",11662.5,3795.83,Two-Sample Welch's t-test,12.57060327856788,13.403728046546709,0.8331247679788295,True,True
"1-18_130,000-190,000_E1_Excellent",60,60,0,,,,,,,,,,,,,,,,,
"19-27_190,001-300,0000_E1_Excellent",60,60,0,,,,,,,,,,,,,,,,,
"53+_88,001-130,0000_A2_Normal",60,56,4,0.0,41.48,"(3.94269231314446, 4.370995929002187)",11.58,7.43,Two-Sample Welch's t-test,0.0,22.57,"(inf, 2595.630940461916)",11758.93,9375.0,Two-Sample Welch's t-test,22.22222222222222,9.455093689424942,-12.767128532797278,True,True
"53+_60,001-88,000_A1_Risk",58,1,57,,78.08,"(nan, nan)",12.79,8.33,Two-Sample Welch's t-test,,inf,"(inf, nan)",9000.0,6000.0,Two-Sample Welch's t-test,14.467005076142131,30.0,15.532994923857867,,
"19-27_1-60,000_E1_Normal",58,20,38,0.0,27.79,"(4.471084315079007, 5.171884303577948)",11.45,6.63,Two-Sample Welch's t-test,0.0,7.48,"(inf, 2658.0005537045236)",5019.75,2928.16,Two-Sample Welch's t-test,16.09389915820533,17.503988283599657,1.410089125394326,True,True
"1-18_88,001-130,0000_E1_Very Good",57,14,43,0.0,30.59,"(3.7280342650515825, 4.283077351870406)",6.21,2.2,Two-Sample Welch's t-test,0.0,30.05,"(inf, 5323.295382655023)",7278.21,2310.0,Two-Sample Welch's t-test,9.827112858944869,10.704380712259692,0.8772678533148226,True,True
"46-52_88,001-130,0000_A1_Excellent",55,55,0,,,,,,,,,,,,,,,,,
"1-18_130,000-190,000_E1_Very Good",55,10,45,0.0,30.83,"(2.9795013847050766, 3.4045311668463274)",5.8,2.6,Two-Sample Welch's t-test,0.0,40.11,"(inf, 5574.117831239156)",9613.5,4305.0,Two-Sample Welch's t-test,10.179470809392068,11.017138535059221,0.8376677256671516,True,True
"39-45_60,001-88,000_C1_Risk",55,0,55,,,,,,,,,,,,,,,,,
"1-18_88,001-130,0000_E1_Excellent",53,53,0,,,,,,,,,,,,,,,,,
"19-27_88,001-130,0000_E1_Very Good",53,3,50,0.002,18.85,"(3.2020166701858166, 5.015448168526492)",5.94,1.83,Two-Sample Welch's t-test,0.007,8.27,"(inf, 7438.8431526068025)",6835.0,1940.7,Two-Sample Welch's t-test,14.110282249269293,3.9169054441260744,-10.193376805143219,True,True
"19-27_190,001-300,0000_E1_Very Good",53,5,48,0.0,17.15,"(4.177630873954416, 5.744326416883081)",7.12,2.16,Two-Sample Welch's t-test,0.0,14.09,"(inf, 12044.633548931519)",15396.0,5268.44,Two-Sample Welch's t-test,12.746284003447597,4.967909934851844,-7.778374068595753,True,True
"53+_130,000-190,000_A1_Excellent",52,52,0,,,,,,,,,,,,,,,,,
"53+_60,001-88,000_A1_Very Risk",50,1,49,,128.31,"(nan, nan)",14.49,9.5,Two-Sample Welch's t-test,,100.18,"(inf, nan)",12000.0,6122.45,Two-Sample Welch's t-test,19.646365422396855,22.22222222222222,2.575856799825366,,
"46-52_88,001-130,0000_C1_Risk",50,2,48,0.001,42.2,"(4.762100147403871, 5.9563505436736115)",13.72,8.36,Two-Sample Welch's t-test,0.0,33.77,"(inf, 5234.338827232122)",14084.5,9163.46,Two-Sample Welch's t-test,14.99344829607975,9.625195193040364,-5.368253103039386,True,True
"39-45_1-60,000_A1_Very Risk",49,0,49,,,,,,,,,,,,,,,,,
"53+_130,000-190,000_C1_Risk",49,11,38,0.0,33.8,"(4.582041363541706, 5.2030361890406835)",13.2,8.31,Two-Sample Welch's t-test,0.0,14.16,"(inf, 7190.11977408171)",20252.64,14005.08,Two-Sample Welch's t-test,16.00067948160965,12.542633773492911,-3.458045708116739,True,True
"46-52_88,001-130,0000_C1_Very Risk",48,4,44,0.001,11.63,"(4.172404714316896, 7.25578296086166)",15.25,9.54,Two-Sample Welch's t-test,0.002,7.83,"(inf, 10383.37613723456)",17032.5,9643.75,Two-Sample Welch's t-test,14.373281565921308,18.172312895593887,3.799031329672578,True,True
"46-52_60,001-88,000_A1_Risk",48,0,48,,,,,,,,,,,,,,,,,
"28-38_1-60,000_A1_Risk",48,0,48,,,,,,,,,,,,,,,,,
"1-18_88,001-130,0000_A1_Very Good",48,48,0,,,,,,,,,,,,,,,,,
"39-45_1-60,000_A1_Risk",48,0,48,,,,,,,,,,,,,,,,,
"46-52_1-60,000_A2_Very Risk",47,47,0,,,,,,,,,,,,,,,,,
"19-27_1-60,000_A1_Very Risk",47,3,44,0.021,6.8,"(2.2226861046856934, 9.783786900097109)",15.49,9.48,Two-Sample Welch's t-test,,,"(inf, nan)",4500.0,4500.0,Two-Sample Welch's t-test,19.469026548672566,10.714285714285714,-8.754740834386853,True,
"1-18_88,001-130,0000_A1_Good",47,20,27,0.0,32.97,"(4.353426518078508, 4.926523295782981)",9.05,4.41,Two-Sample Welch's t-test,,inf,"(inf, nan)",9000.0,4500.0,Two-Sample Welch's t-test,6.940874035989718,6.0606060606060606,-0.8802679753836571,True,
"53+_88,001-130,0000_A1_Very Risk",47,0,47,,,,,,,,,,,,,,,,,
"1-18_130,000-190,000_A1_Very Good",46,41,5,0.0,26.34,"(3.8320569468942414, 4.488373136050891)",7.28,3.12,Two-Sample Welch's t-test,0.0,19.37,"(inf, 7514.854405379256)",11304.88,4500.0,Two-Sample Welch's t-test,2.7624309392265194,6.257594167679223,3.4951632284527037,True,True
"53+_88,001-130,0000_A2_Risk",46,24,22,0.0,43.75,"(4.711064940300634, 5.167171504827216)",13.37,8.43,Two-Sample Welch's t-test,0.0,13.73,"(inf, 3036.8666953117863)",12500.0,9852.27,Two-Sample Welch's t-test,12.109784202807457,7.777561734396267,-4.332222468411191,True,True
"53+_60,001-88,000_A1_Good",45,1,44,,235.2,"(nan, nan)",9.42,5.36,Two-Sample Welch's t-test,,inf,"(inf, nan)",6000.0,4500.0,Two-Sample Welch's t-test,23.28042328042328,8.333333333333332,-14.947089947089948,,
"39-45_60,001-88,000_E1_Good",45,45,0,,,,,,,,,,,,,,,,,
"46-52_88,001-130,0000_A1_Normal",45,0,45,,,,,,,,,,,,,,,,,
"39-45_88,001-130,0000_C1_Normal",45,0,45,,,,,,,,,,,,,,,,,
"39-45_60,001-88,000_E1_Normal",43,41,2,0.072,8.03,"(-1.9840332410599464, 11.548625234925467)",11.4,6.61,Two-Sample Welch's t-test,0.027,7.67,"(inf, 7344.476595104583)",8399.63,4837.5,Two-Sample Welch's t-test,0.7676652265505052,17.078777058692257,16.31111183214175,False,True
"28-38_1-60,000_E1_Good",43,43,0,,,,,,,,,,,,,,,,,
"53+_1-60,000_A2_Very Risk",42,42,0,,,,,,,,,,,,,,,,,
"1-18_190,001-300,0000_E1_Very Good",41,5,36,0.001,9.15,"(2.669578401476388, 4.920455821789307)",6.28,2.49,Two-Sample Welch's t-test,0.0,8.19,"(inf, 11344.137780595604)",14268.0,5725.42,Two-Sample Welch's t-test,9.807504264597771,6.038061624792109,-3.7694426398056633,True,True
"39-45_60,001-88,000_A2_Very Risk",41,41,0,,,,,,,,,,,,,,,,,
"1-18_130,000-190,000_A1_Excellent",40,40,0,,,,,,,,,,,,,,,,,
"46-52_60,001-88,000_A1_Good",40,1,39,,278.12,"(nan, nan)",10.53,5.32,Two-Sample Welch's t-test,,inf,"(inf, nan)",9000.0,4500.0,Two-Sample Welch's t-test,20.103092783505154,20.0,-0.10309278350515427,,
"1-18_190,001-300,0000_E1_Excellent",40,40,0,,,,,,,,,,,,,,,,,
"39-45_60,001-88,000_C1_Very Risk",40,0,40,,,,,,,,,,,,,,,,,
"19-27_300,001+_E1_Excellent",39,39,0,,,,,,,,,,,,,,,,,
"28-38_1-60,000_A1_Very Risk",38,1,37,,309.89,"(nan, nan)",23.11,9.49,Two-Sample Welch's t-test,,,"(inf, nan)",4500.0,4500.0,Two-Sample Welch's t-test,20.441988950276244,25.0,4.558011049723756,,
"39-45_88,001-130,0000_A1_Excellent",37,37,0,,,,,,,,,,,,,,,,,
"28-38_60,001-88,000_E1_Normal",37,37,0,,,,,,,,,,,,,,,,,
"53+_300,001+_C1_Normal",36,4,32,0.0,15.71,"(3.879121248454105, 5.581120963108955)",11.35,6.62,Two-Sample Welch's t-test,0.0,7.71,"(inf, 18537.45518806454)",39473.25,25444.72,Two-Sample Welch's t-test,12.414096033754323,7.687689705439854,-4.726406328314468,True,True
"53+_130,000-190,000_A2_Risk",36,4,32,0.0,29.54,"(4.8136255615447014, 5.7660387535351765)",13.6,8.31,Two-Sample Welch's t-test,0.003,7.14,"(inf, 12872.56991260173)",21000.0,12046.88,Two-Sample Welch's t-test,10.551164938930514,3.8929440389294405,-6.658220900001075,True,True
"53+_190,001-300,0000_A1_Excellent",35,35,0,,,,,,,,,,,,,,,,,
"53+_300,001+_C1_Risk",35,4,31,0.0,21.4,"(4.37382704558174, 5.706116546584651)",13.46,8.42,Two-Sample Welch's t-test,0.007,4.13,"(inf, 24748.10270484912)",47286.75,32515.26,Two-Sample Welch's t-test,18.799258453831477,8.746431316188854,-10.052827137642623,True,True
"46-52_88,001-130,0000_E1_Normal",34,34,0,,,,,,,,,,,,,,,,,
"46-52_60,001-88,000_C1_Risk",34,27,7,0.0,37.85,"(4.345695700384804, 4.869394785513714)",13.24,8.64,Two-Sample Welch's t-test,0.0,27.41,"(inf, 3045.0447384229237)",9926.63,7094.0,Two-Sample Welch's t-test,12.274630584489739,15.689030340316604,3.414399755826865,True,True
"39-45_1-60,000_A2_Very Risk",34,34,0,,,,,,,,,,,,,,,,,
"1-18_130,000-190,000_A1_Good",34,17,17,0.0,24.61,"(3.787682977163674, 4.490296855596661)",9.31,5.17,Two-Sample Welch's t-test,0.0,12.01,"(inf, 6540.248862436744)",14558.82,9000.0,Two-Sample Welch's t-test,4.467805519053877,7.681564245810056,3.2137587267561796,True,True
"19-27_130,000-190,000_A1_Very Good",33,25,8,0.0,21.16,"(3.581775387601226, 4.34591304420786)",7.01,3.05,Two-Sample Welch's t-test,0.0,14.17,"(inf, 7011.604178623305)",10620.0,4500.0,Two-Sample Welch's t-test,4.9281314168377826,11.11111111111111,6.182979694273328,True,True
"53+_300,001+_A1_Excellent",33,33,0,,,,,,,,,,,,,,,,,
"28-38_1-60,000_A1_Good",32,32,0,,,,,,,,,,,,,,,,,
"53+_300,001+_E1_Normal",32,32,0,,,,,,,,,,,,,,,,,
"53+_88,001-130,0000_A1_Good",32,1,31,,91.82,"(nan, nan)",10.14,5.16,Two-Sample Welch's t-test,,27.29,"(inf, nan)",9000.0,5419.35,Two-Sample Welch's t-test,14.507772020725387,10.714285714285714,-3.7934863064396738,,
"28-38_1-60,000_E1_Normal",32,31,1,,48.86,"(nan, nan)",11.68,6.05,Two-Sample Welch's t-test,,15.66,"(inf, nan)",5558.71,2280.0,Two-Sample Welch's t-test,0.16622195004592974,13.135447872121475,12.969225922075545,,
"19-27_130,000-190,000_A1_Normal",32,11,21,0.0,22.24,"(4.6565646249361, 5.644494924833894)",11.54,6.39,Two-Sample Welch's t-test,0.0,20.78,"(inf, 10133.418625016102)",18409.09,9214.29,Two-Sample Welch's t-test,6.605222734254992,18.9873417721519,12.382119037896908,True,True
"46-52_88,001-130,0000_C1_Normal",32,13,19,0.0,21.22,"(3.998873116196797, 4.856241077548209)",11.35,6.92,Two-Sample Welch's t-test,0.0,7.09,"(inf, 4721.0562837760735)",11114.69,7478.16,Two-Sample Welch's t-test,14.190322197265303,18.011573000653193,3.8212508033878905,True,True
"53+_190,001-300,0000_A1_Very Good",31,0,31,,,,,,,,,,,,,,,,,
"53+_190,001-300,0000_C1_Risk",31,8,23,0.0,24.98,"(4.509495288511775, 5.387621373223543)",13.39,8.44,Two-Sample Welch's t-test,0.0,8.3,"(inf, 14216.86797813561)",31579.62,20467.48,Two-Sample Welch's t-test,10.225976280614804,20.75130744481708,10.525331164202276,True,True
"53+_130,000-190,000_C1_Normal",31,20,11,0.0,20.49,"(3.971376940764623, 4.862852502745358)",11.52,7.1,Two-Sample Welch's t-test,0.0,8.17,"(inf, 7976.969347091124)",18242.9,11863.82,Two-Sample Welch's t-test,17.021215543979277,14.224178428922576,-2.7970371150566997,True,True
"46-52_190,001-300,0000_A1_Excellent",31,31,0,,,,,,,,,,,,,,,,,
"46-52_190,001-300,0000_C1_Excellent",30,30,0,,,,,,,,,,,,,,,,,
"53+_130,000-190,000_C1_Very Risk",30,7,23,0.0,42.82,"(4.706316989574899, 5.221706696036448)",14.5,9.53,Two-Sample Welch's t-test,0.0,8.03,"(inf, 11748.679486192275)",23626.14,14602.65,Two-Sample Welch's t-test,13.732096933122358,12.216549142316005,-1.5155477908063542,True,True
"53+_1-60,000_A1_Very Risk",30,0,30,,,,,,,,,,,,,,,,,
"53+_130,000-190,000_A1_Very Good",30,9,21,0.0,28.91,"(3.166100768004028, 3.685912107727892)",6.11,2.68,Two-Sample Welch's t-test,,inf,"(inf, nan)",9000.0,4500.0,Two-Sample Welch's t-test,9.333333333333334,5.88235294117647,-3.4509803921568634,True,
"28-38_1-60,000_E1_Very Good",30,30,0,,,,,,,,,,,,,,,,,
"19-27_88,001-130,0000_A1_Normal",29,9,20,0.0,21.17,"(4.058143797223737, 5.009588117342563)",11.64,7.11,Two-Sample Welch's t-test,0.0,62.58,"(inf, 4728.0020626279165)",13500.0,8925.0,Two-Sample Welch's t-test,12.306101344364013,6.7669172932330826,-5.539184051130929,True,True
"53+_88,001-130,0000_A2_Good",29,29,0,,,,,,,,,,,,,,,,,
"39-45_130,000-190,000_E1_Risk",29,27,2,0.025,16.55,"(2.168566581292795, 7.3895960266779195)",13.34,8.56,Two-Sample Welch's t-test,0.006,10.53,"(inf, 13447.837908762256)",21060.0,11737.5,Two-Sample Welch's t-test,0.4371508379888268,8.09532961752835,7.658178779539522,True,True
"46-52_130,000-190,000_A1_Excellent",29,29,0,,,,,,,,,,,,,,,,,
"53+_130,000-190,000_A2_Normal",28,1,27,,49.11,"(nan, nan)",12.18,6.75,Two-Sample Welch's t-test,,48.94,"(inf, nan)",21750.0,10875.0,Two-Sample Welch's t-test,8.633807476017202,1.5010351966873705,-7.13277227932983,,
"1-18_1-60,000_E1_Normal",28,13,15,0.0,23.76,"(4.451275587678112, 5.295823210640166)",11.25,6.38,Two-Sample Welch's t-test,0.003,3.19,"(inf, 1606.4027184475876)",3429.23,2468.0,Two-Sample Welch's t-test,8.103227501067078,9.188437161848817,1.0852096607817385,True,True
"28-38_60,001-88,000_E1_Good",28,28,0,,,,,,,,,,,,,,,,,
"53+_88,001-130,0000_A1_Excellent",28,28,0,,,,,,,,,,,,,,,,,
"1-18_60,001-88,000_A1_Good",28,4,24,0.0,84.7,"(4.953902645002925, 5.265093053012492)",10.43,5.32,Two-Sample Welch's t-test,,inf,"(inf, nan)",9000.0,4500.0,Two-Sample Welch's t-test,13.114754098360656,6.896551724137931,-6.2182023742227255,True,
"19-27_130,000-190,000_A1_Good",28,21,7,0.0,18.4,"(4.140045866518664, 5.274439335766505)",9.44,4.73,Two-Sample Welch's t-test,0.0,8.42,"(inf, 7067.483344275275)",13928.57,8357.14,Two-Sample Welch's t-test,3.6077705827937097,9.027777777777777,5.420007194984068,True,True
"46-52_88,001-130,0000_E1_Risk",28,28,0,,,,,,,,,,,,,,,,,
"28-38_1-60,000_E1_Excellent",27,27,0,,,,,,,,,,,,,,,,,
"1-18_88,001-130,0000_A1_Excellent",27,27,0,,,,,,,,,,,,,,,,,
"39-45_88,001-130,0000_E1_Normal",27,27,0,,,,,,,,,,,,,,,,,
"19-27_130,000-190,000_A1_Excellent",27,27,0,,,,,,,,,,,,,,,,,
"39-45_1-60,000_C1_Risk",27,4,23,0.0,27.54,"(4.431040026741215, 5.35320408166541)",13.28,8.38,Two-Sample Welch's t-test,0.0,13.25,"(inf, 2875.058396065359)",6780.5,4321.96,Two-Sample Welch's t-test,23.688048384098828,15.823157747349875,-7.864890636748953,True,True
"53+_88,001-130,0000_A2_Very Risk",27,3,24,0.0,83.89,"(4.351652864147585, 4.571447904866506)",14.04,9.57,Two-Sample Welch's t-test,0.06,2.45,"(inf, 5309.997131578599)",13375.0,11312.5,Two-Sample Welch's t-test,8.305609728117473,5.564222568902756,-2.7413871592147157,True,False
"53+_300,001+_E1_Very Risk",27,27,0,,,,,,,,,,,,,,,,,
"53+_300,001+_E1_Good",26,26,0,,,,,,,,,,,,,,,,,
"46-52_88,001-130,0000_C1_Good",26,26,0,,,,,,,,,,,,,,,,,
"46-52_190,001-300,0000_E1_Normal",26,26,0,,,,,,,,,,,,,,,,,
"19-27_60,001-88,000_A1_Good",26,10,16,0.0,31.21,"(4.505289332952161, 5.198423223608943)",10.18,5.33,Two-Sample Welch's t-test,0.0,10.28,"(inf, 4758.428287143087)",8400.0,4500.0,Two-Sample Welch's t-test,13.445378151260504,17.177914110429448,3.732535959168945,True,True
"53+_300,001+_C1_Excellent",26,26,0,,,,,,,,,,,,,,,,,
"39-45_60,001-88,000_E1_Risk",26,25,1,,62.63,"(nan, nan)",13.41,8.3,Two-Sample Welch's t-test,,15.89,"(inf, nan)",9970.8,5670.0,Two-Sample Welch's t-test,0.3812097864015006,14.061244002944587,13.680034216543085,,
"1-18_190,001-300,0000_A1_Excellent",25,25,0,,,,,,,,,,,,,,,,,
"46-52_130,000-190,000_E1_Good",25,25,0,,,,,,,,,,,,,,,,,
"53+_190,001-300,0000_C1_Good",25,20,5,0.0,28.55,"(3.661289929531389, 4.233286520849453)",9.23,5.28,Two-Sample Welch's t-test,0.0,8.86,"(inf, 10333.070848843243)",21791.5,13516.0,Two-Sample Welch's t-test,10.914893548293318,10.539277386148937,-0.3756161621443793,True,True
"1-18_1-60,000_E1_Risk",25,10,15,0.0,26.33,"(4.382243445830923, 5.1471769377315155)",13.18,8.41,Two-Sample Welch's t-test,0.001,4.1,"(inf, 3091.022279222625)",4801.5,2770.0,Two-Sample Welch's t-test,13.946228979961736,16.178923426838516,2.232694446876779,True,True
"46-52_60,001-88,000_A1_Very Risk",25,0,25,,,,,,,,,,,,,,,,,
"53+_88,001-130,0000_A1_Risk",24,0,24,,,,,,,,,,,,,,,,,
"53+_130,000-190,000_C1_Good",24,24,0,,,,,,,,,,,,,,,,,
"28-38_190,001-300,0000_A1_Excellent",24,24,0,,,,,,,,,,,,,,,,,
"53+_190,001-300,0000_C1_Very Risk",24,5,19,0.004,5.89,"(3.434687495561078, 9.532083025016675)",15.99,9.51,Two-Sample Welch's t-test,0.002,5.41,"(inf, 19111.206842215644)",36420.6,23489.47,Two-Sample Welch's t-test,10.501527345148943,12.208715310321525,1.707187965172581,True,True
"28-38_60,001-88,000_E1_Risk",24,23,1,,48.55,"(nan, nan)",13.33,8.35,Two-Sample Welch's t-test,,13.07,"(inf, nan)",9607.83,6360.0,Two-Sample Welch's t-test,0.37112247041523705,13.754212997974028,13.38309052755879,,
"39-45_1-60,000_E1_Good",24,24,0,,,,,,,,,,,,,,,,,
"39-45_60,001-88,000_A1_Very Risk",24,1,23,,90.39,"(nan, nan)",14.72,9.54,Two-Sample Welch's t-test,,93.05,"(inf, nan)",12000.0,6065.22,Two-Sample Welch's t-test,15.245901639344261,23.52941176470588,8.283510125361621,,
"53+_190,001-300,0000_C1_Normal",24,2,22,0.0,38.03,"(4.27119644535771, 4.764249741447841)",11.23,6.71,Two-Sample Welch's t-test,0.0,8.43,"(inf, 6422.234846845335)",21776.0,16624.86,Two-Sample Welch's t-test,11.105008240393596,3.5592225805344393,-7.545785659859157,True,True
"28-38_60,001-88,000_E1_Very Good",23,23,0,,,,,,,,,,,,,,,,,
"46-52_130,000-190,000_C1_Normal",23,0,23,,,,,,,,,,,,,,,,,
"1-18_1-60,000_E1_Very Good",23,21,2,0.0,20.87,"(3.6123197629368704, 4.413395715277719)",7.19,3.18,Two-Sample Welch's t-test,0.0,12.13,"(inf, 528.2065712896301)",2295.71,1845.0,Two-Sample Welch's t-test,3.296703296703297,19.47996848293836,16.18326518623506,True,True
"19-27_88,001-130,0000_A1_Risk",23,5,18,0.0,23.23,"(4.606549205326883, 5.715022788305407)",13.27,8.11,Two-Sample Welch's t-test,0.001,6.71,"(inf, 7634.99519676678)",14400.0,9000.0,Two-Sample Welch's t-test,6.04364857302742,3.9119804400977993,-2.1316681329296205,True,True
"46-52_130,000-190,000_A1_Very Good",23,5,18,0.0,20.76,"(2.8369221738579666, 3.639555199561233)",6.12,2.88,Two-Sample Welch's t-test,,inf,"(inf, nan)",9000.0,4500.0,Two-Sample Welch's t-test,5.3097345132743365,4.366812227074235,-0.9429222862001007,True,
"46-52_190,001-300,0000_E1_Risk",23,23,0,,,,,,,,,,,,,,,,,
"1-18_300,001+_E1_Excellent",22,22,0,,,,,,,,,,,,,,,,,
"53+_190,001-300,0000_A2_Excellent",22,22,0,,,,,,,,,,,,,,,,,
"46-52_88,001-130,0000_A2_Normal",22,19,3,0.0,32.24,"(3.950250582067995, 4.498764488065555)",11.61,7.39,Two-Sample Welch's t-test,0.0,17.19,"(inf, 2923.6241246208087)",11980.26,9375.0,Two-Sample Welch's t-test,13.043478260869565,6.955425690386158,-6.088052570483407,True,True
"28-38_88,001-130,0000_E1_Risk",22,22,0,,,,,,,,,,,,,,,,,
"19-27_190,001-300,0000_A1_Very Good",22,12,10,0.0,17.32,"(4.408512530795711, 5.620369479582001)",7.21,2.19,Two-Sample Welch's t-test,0.0,13.28,"(inf, 12844.077752925445)",16500.0,5400.0,Two-Sample Welch's t-test,9.782608695652174,8.239700374531834,-1.5429083211203398,True,True
"46-52_60,001-88,000_C1_Normal",22,22,0,,,,,,,,,,,,,,,,,
"19-27_300,001+_E1_Very Good",21,4,17,0.0,18.88,"(3.477521073212076, 4.813225375642714)",6.23,2.08,Two-Sample Welch's t-test,0.0,9.98,"(inf, 15771.51109906938)",21510.0,9022.06,Two-Sample Welch's t-test,6.549658905294174,9.458478992150914,2.908820086856739,True,True
"28-38_88,001-130,0000_A1_Excellent",21,21,0,,,,,,,,,,,,,,,,,
"39-45_190,001-300,0000_A1_Excellent",21,21,0,,,,,,,,,,,,,,,,,
"46-52_300,001+_C1_Excellent",20,20,0,,,,,,,,,,,,,,,,,
"28-38_60,001-88,000_A2_Very Risk",20,20,0,,,,,,,,,,,,,,,,,
"1-18_300,001+_A1_Excellent",20,20,0,,,,,,,,,,,,,,,,,
"1-18_190,001-300,0000_A1_Very Good",20,16,4,0.0,24.37,"(4.440460651202279, 5.278456114295246)",6.78,1.92,Two-Sample Welch's t-test,0.0,19.65,"(inf, 12158.286770312916)",15468.75,4500.0,Two-Sample Welch's t-test,3.0534351145038165,2.864583333333333,-0.18885178117048346,True,True
"53+_88,001-130,0000_C1_Risk",20,18,2,0.001,35.76,"(4.446415228059685, 5.697531215739684)",13.37,8.3,Two-Sample Welch's t-test,0.0,16.56,"(inf, 4396.541436334922)",14386.72,10487.0,Two-Sample Welch's t-test,13.333333333333334,11.412131203746915,-1.9212021295864177,True,True
"53+_60,001-88,000_A2_Risk",20,20,0,,,,,,,,,,,,,,,,,
"39-45_60,001-88,000_A1_Risk",20,1,19,,44.46,"(nan, nan)",12.87,8.33,Two-Sample Welch's t-test,,inf,"(inf, nan)",9000.0,6000.0,Two-Sample Welch's t-test,16.48590021691974,20.0,3.51409978308026,,
"28-38_130,000-190,000_A1_Very Good",20,4,16,0.002,9.01,"(2.6106365225007035, 5.352607076866525)",6.73,2.75,Two-Sample Welch's t-test,0.005,5.77,"(inf, 8725.589264875613)",10125.0,4500.0,Two-Sample Welch's t-test,5.172413793103448,4.591836734693878,-0.5805770584095704,True,True
"19-27_60,001-88,000_A1_Very Risk",20,18,2,0.0,54.94,"(4.40865983453758, 4.769426173196117)",14.41,9.82,Two-Sample Welch's t-test,,inf,"(inf, nan)",9000.0,6000.0,Two-Sample Welch's t-test,14.285714285714285,18.947368421052634,4.661654135338347,True,
"28-38_1-60,000_E1_Risk",20,19,1,,50.14,"(nan, nan)",13.33,8.91,Two-Sample Welch's t-test,,12.06,"(inf, nan)",6453.16,3285.0,Two-Sample Welch's t-test,0.29422433598000886,12.777265408844357,12.483041072864347,,
"28-38_60,001-88,000_A1_Very Good",20,20,0,,,,,,,,,,,,,,,,,
